Not Hispanic,Asian Alone,Hawaiian or Pacific Islander Alone,Population Growth,Female Population,high,Total Population_y,Hispanic,Population 55+,American Indian or Alaskan Native,Two or More Races,Male Population,low,Black Alone,Total Population_x,Population 45-64,Population 25-44,Population 5-17,Population 0-4,Population 18-54,Population 65+,Population 18-24,White Alone,Population Under 18,Predictions,isTarget,County,State
0.8423514726468375,0.3707743542734117,-0.057410269404024494,-0.03332377413577097,0.5417965674058105,0.6482646199082854,0.5309126590039056,0.07968558875576358,0.8620992655723455,-0.007718478489305901,0.23785988669035096,0.5202233797518946,0.5253991562055804,0.46588754328719756,0.5309126590039056,0.6820560834355104,0.34617219983349645,0.47496033517456854,0.37344532836400973,0.42452363692737977,0.9269433490640221,0.42200744771196896,0.5713532327959239,0.4471456488336797,1,1.0,Nassau , NY
0.8423514726468375,0.3707743542734117,-0.057410269404024494,-0.03332377413577097,0.5417965674058105,0.6482646199082854,0.5309126590039056,0.07968558875576358,0.8620992655723455,-0.007718478489305901,0.23785988669035096,0.5202233797518946,0.5253991562055804,0.46588754328719756,0.5309126590039056,0.6820560834355104,0.34617219983349645,0.47496033517456854,0.37344532836400973,0.42452363692737977,0.9269433490640221,0.42200744771196896,0.5713532327959239,0.4471456488336797,1,1.0,Nassau , NY
0.8423514726468375,0.3707743542734117,-0.057410269404024494,-0.03332377413577097,0.5417965674058105,0.6482646199082854,0.5309126590039056,0.07968558875576358,0.8620992655723455,-0.007718478489305901,0.23785988669035096,0.5202233797518946,0.5253991562055804,0.46588754328719756,0.5309126590039056,0.6820560834355104,0.34617219983349645,0.47496033517456854,0.37344532836400973,0.42452363692737977,0.9269433490640221,0.42200744771196896,0.5713532327959239,0.4471456488336797,1,1.0,Nassau , NY
-0.1881141489228344,-0.2197269394089914,-0.212069654318887,-0.035905455882967834,-0.2171128144001881,-0.22296580099310476,-0.21413839487294015,-0.23464198968510339,-0.1856862754161887,-0.19074167045257406,-0.1547959255797989,-0.21106702317426015,-0.10882015946817944,-0.29922522404856805,-0.21413839487294015,-0.1844497423551878,-0.23357505099367737,-0.22905867141903255,-0.25220827814420055,-0.21583481878451605,-0.18579646730754673,-0.20689471124643713,-0.1879509847036805,-0.23548800674045042,1,1.0,New London , CT
0.9780389358635839,-0.012009645183038792,-0.07964887377086746,-0.030964315100722353,0.6260627668366037,1.552579740337577,0.6261236221846308,0.114508196669089,0.7352248650959093,0.05925276966896264,0.21571513575628465,0.6266224373927206,1.0372252706089655,0.20483560977606327,0.6261236221846308,0.7790162958823114,0.4905892006473229,0.6723115828816794,0.49720835201052943,0.5776188977354217,0.7555360347863204,0.48723809170295906,0.8273200426477092,0.6242963809996231,1,1.0,Suffolk , NY
-0.16936812382262711,-0.17851755614208514,-0.21038491156382313,-0.028202516251761546,-0.18491538582570521,1.552579740337577,-0.18495665812519319,-0.19346614462782807,-0.17202463842487162,-0.2521753666429858,-0.23594397052993926,-0.1850538897432131,1.0372252706089655,-0.18703450541203825,-0.18495665812519319,-0.17941915664664423,-0.21966223334836044,-0.1480290338335426,-0.15375708629270857,-0.20543233386122348,-0.16657391949907566,-0.19672272190013657,-0.17242172405068523,-0.14964329055787126,1,1.0,Rockland , NY
0.26999863383093725,0.009886939925350424,0.7126856439356667,-0.029516948696416124,0.6015745626375514,-0.22296580099310476,0.55938437447796,0.9086097659373001,0.4533068404039988,1.6318228695323056,0.7340800581226057,0.5157121245939246,-0.10882015946817944,2.644607327679461,0.55938437447796,0.5001063308605739,0.5170682091548343,0.6364074959440883,0.7039443352400053,0.5595309180795557,0.45309164723739914,0.7090664781977273,0.20039384183373232,0.6551563273145611,1,1.0,Bronx , NY
0.38908037075389146,-0.002179143272197079,-0.09531698139296138,-0.0302764822531192,0.2690398997512686,0.14096589381380498,0.25592389652112857,0.06107544299896486,0.37018399796961,0.03838045840550226,0.12385268511452246,0.24283013171855317,0.15821955239445634,0.35955102866922584,0.25592389652112857,0.3412743808674627,0.16699176114863143,0.27061746907675444,0.19274377369987888,0.20898389214778568,0.4021244347623673,0.14656015489999943,0.2828471868269361,0.24925638718675994,1,1.0,Westchester , NY
-0.16704196619031356,-0.178214768608897,-0.20061340358445273,-0.03216543817044263,-0.1777969896850588,0.6482646199082854,-0.17802844666580825,-0.18085332985556388,-0.1427114256914087,-0.2452652590591644,-0.20762732691636732,-0.17812479200367767,0.5253991562055804,-0.17497940170546428,-0.17802844666580825,-0.18901132784229113,-0.21868075406946982,-0.1430565980138895,-0.12608896068142872,-0.2100099415654165,-0.12057855397600928,-0.1884525396468902,-0.1664441302116489,-0.13842384985894957,1,1.0,Rockland , NY
-0.12372867729194849,-0.23171732572324188,-0.2203248938186999,-0.03444232291519147,-0.14959849258041172,1.552579740337577,-0.14488242447327715,-0.16349041664864625,-0.14934355136171978,-0.19358144069250063,-0.1348483684396366,-0.13990637803364672,1.0372252706089655,-0.1755341147765967,-0.14488242447327715,-0.1253389644458085,-0.18041003953358042,-0.11033232614881844,-0.13781806767788346,-0.15437529197628186,-0.16134769898212595,-0.12916839107361897,-0.11366077629291009,-0.1179245224272953,1,1.0,Orange , NY
-0.12372867729194849,-0.23171732572324188,-0.2203248938186999,-0.03444232291519147,-0.14959849258041172,1.552579740337577,-0.14488242447327715,-0.16349041664864625,-0.14934355136171978,-0.19358144069250063,-0.1348483684396366,-0.13990637803364672,1.0372252706089655,-0.1755341147765967,-0.14488242447327715,-0.1253389644458085,-0.18041003953358042,-0.11033232614881844,-0.13781806767788346,-0.15437529197628186,-0.16134769898212595,-0.12916839107361897,-0.11366077629291009,-0.1179245224272953,1,1.0,Orange , NY
0.3964083517573958,0.48310348262732633,-0.14973417238152412,-0.03270319490091144,0.245631718724517,-0.22296580099310476,0.2365620567107998,0.007360149790006591,0.44107217915835917,-0.13654938837397512,0.105880133631802,0.22777210458246486,-0.10882015946817944,-0.0615306730683306,0.2365620567107998,0.3439125071130641,0.1399127013284333,0.1919051217253634,0.11160348708511877,0.1779461688995241,0.4817375793850605,0.12202416479806046,0.24968090351665886,0.1698557165738671,1,1.0,Bergen , NJ
0.2677694968435895,0.023027918865715834,0.7283537515577606,-0.0300485176805833,0.6239542146959515,-0.48764339721631195,0.5825061622153531,0.9640468332420267,0.5280725421843779,1.6504233646038247,0.8286581415433504,0.5394920049291012,-0.3424799073479857,2.7166853573597285,0.5825061622153531,0.5309291370803461,0.5434658153524852,0.6139103043060096,0.7289210496922772,0.5750214911167504,0.5374280464644595,0.7084169173243954,0.21204462834763238,0.6457179331997477,1,1.0,Bronx , NY
0.25368864516577594,0.0445561124753928,0.7517716758531483,-0.037328348431770575,0.6228023706602481,-0.9177444910790238,0.5832939280664947,0.9846378777545188,0.6236528226685838,1.6348992872922261,0.9331112532513041,0.5432565117131233,-0.7430394751419395,2.7062052425515484,0.5832939280664947,0.5397117245604116,0.5654583936965368,0.6003881407101184,0.671186614985621,0.5471328019324126,0.6489824171448377,0.5621786662746837,0.20719821612183054,0.620025327540645,1,1.0,Bronx , NY
0.9346894103387857,0.7658212488239821,0.22781667902828728,-0.0344088783302213,0.7618353662121576,-1.3699020512936693,0.7188089186059319,0.38268817076435624,0.9552109382264765,0.5828590724074254,0.9927564241060468,0.6795702532780951,-1.8668315958971984,1.0582517641227194,0.7188089186059319,0.6614675320478807,0.9948579039914692,0.21833733451568557,0.4075539904063785,0.8147518352612274,1.1492831885124397,0.5854958926761443,0.6006122342859539,0.27046467490917575,1,1.0,New York , NY
1.4630872212914265,2.7787527694587575,0.5888570514384729,-0.03355556591780424,1.2065542177334212,0.14096589381380498,1.1851215821495886,0.7350618054483413,1.5005354393820893,1.1157419579296484,1.2868841416405683,1.1629667657522405,0.15821955239445634,1.9760938794451823,1.1851215821495886,1.3069960868366508,1.2305315457195887,0.8788882690679387,1.12707187013711,1.151311440797994,1.5584199429201078,0.8503292268877937,0.6661602717231361,0.947412238395206,1,1.0,Queens , NY
1.4530777299318782,2.796329585760329,0.604188210509554,-0.03664664579525799,1.1989019080044605,0.14096589381380498,1.1775383898253244,0.7312233262992079,1.5373417800290357,1.1021110607780007,1.3013510580813297,1.1554489394257534,0.15821955239445634,1.9639892477858287,1.1775383898253244,1.3021665012230101,1.2122648673868708,0.8696827044329934,1.107404671084126,1.1268109528216756,1.6119077661754384,0.8068287378861027,0.6542050840450634,0.935325330023442,1,1.0,Queens , NY
-0.12372867729194849,-0.23171732572324188,-0.2203248938186999,-0.03444232291519147,-0.14959849258041172,1.552579740337577,-0.14488242447327715,-0.16349041664864625,-0.14934355136171978,-0.19358144069250063,-0.1348483684396366,-0.13990637803364672,1.0372252706089655,-0.1755341147765967,-0.14488242447327715,-0.1253389644458085,-0.18041003953358042,-0.11033232614881844,-0.13781806767788346,-0.15437529197628186,-0.16134769898212595,-0.12916839107361897,-0.11366077629291009,-0.1179245224272953,1,1.0,Orange , NY
1.413247832864817,2.4538365140534473,0.5182663300012971,-0.02911703607645929,1.1596294468294988,1.552579740337577,1.1354964615583298,0.6890250315295771,1.22016782082736,1.0741393239147239,1.0456618881547692,1.1111600485057078,1.0372252706089655,1.9465207388404357,1.1354964615583298,1.2079169983894145,1.2113438583953051,0.9051893144865195,0.9960724063704562,1.1858916666375623,1.2456329574676213,1.06199232054011,0.675086811856097,0.9304317748457464,1,1.0,Queens , NY
0.26999863383093725,0.009886939925350424,0.7126856439356667,-0.029516948696416124,0.6015745626375514,-0.22296580099310476,0.55938437447796,0.9086097659373001,0.4533068404039988,1.6318228695323056,0.7340800581226057,0.5157121245939246,-0.10882015946817944,2.644607327679461,0.55938437447796,0.5001063308605739,0.5170682091548343,0.6364074959440883,0.7039443352400053,0.5595309180795557,0.45309164723739914,0.7090664781977273,0.20039384183373232,0.6551563273145611,1,1.0,Bronx , NY
0.8569536641759133,0.28891574467599723,-0.08318683355650157,-0.032315042737780644,0.5399603925018365,0.6482646199082854,0.5265534586258854,0.05029523274930441,0.7719499223143045,-0.031714537016685515,0.15611934004297803,0.5132886883915805,0.5253991562055804,0.4269486668118136,0.5265534586258854,0.6926281300938092,0.34912128923073177,0.5154990025803574,0.3705444688657794,0.44212299553616907,0.8192739564670402,0.4040005488625929,0.5922080734378823,0.47574038056106244,1,1.0,Nassau , NY
-0.1854513413417237,-0.22243184137213884,-0.2145967684514828,-0.031642684437593334,-0.21668595455166276,-0.22296580099310476,-0.21373040784261094,-0.2372722610825372,-0.1977734222914946,-0.1918775785485447,-0.16479439172059807,-0.21074678838468325,-0.10882015946817944,-0.2993738079069071,-0.21373040784261094,-0.1896980781665429,-0.22786991196259038,-0.2248692650609875,-0.24498231044102753,-0.21215215910338997,-0.19525453895105307,-0.20748400358513,-0.18641169427412624,-0.23046188175228718,1,1.0,New London , CT
-0.3538990527007915,-0.27325472881776863,-0.2592424514606751,-0.03268317841145838,-0.32179782080742514,1.552579740337577,-0.32072758656561257,-0.25508786194836036,-0.3276101521640208,-0.29221612702595057,-0.31899295842536735,-0.31975387171354835,1.0372252706089655,-0.3693914747515399,-0.32072758656561257,-0.3158758877418771,-0.3192102809670257,-0.3231374751083763,-0.3337569890204443,-0.3139782136244701,-0.3301881527404409,-0.30463018491941735,-0.3042149448089275,-0.3261427014810826,1,1.0,Windham , CT
0.9047217202786739,0.6534164235867703,0.17339948803972455,-0.03181085465023962,0.7396928585140494,-1.3699020512936693,0.6910905687275107,0.3598180780380638,0.771931859330182,0.5812025397674683,0.7800236272288458,0.6417965321599656,-1.8668315958971984,1.0746306581069593,0.6910905687275107,0.6578048636518712,0.9544102591118794,0.2230752589737403,0.4063706072897719,0.8398425260286202,0.8296107731532195,0.8040095097657652,0.5887569132358748,0.2735743015503616,1,1.0,New York , NY
0.40760313147833394,0.41285677492767714,-0.1790486963196353,-0.03007156155937928,0.23685331206182758,0.14096589381380498,0.22546728630424157,-0.03276202571636795,0.36201350815153277,-0.16158669598932782,0.020461138947443717,0.21395725966442844,0.15821955239445634,-0.09033117760971418,0.22546728630424157,0.33392671073156555,0.15232073913147007,0.2078836924647762,0.12133236244199955,0.18461456034726148,0.3887987286876227,0.07677588829183728,0.2571440134470991,0.18411849900874086,1,1.0,Bergen , NJ
0.40760313147833394,0.41285677492767714,-0.1790486963196353,-0.03007156155937928,0.23685331206182758,0.14096589381380498,0.22546728630424157,-0.03276202571636795,0.36201350815153277,-0.16158669598932782,0.020461138947443717,0.21395725966442844,0.15821955239445634,-0.09033117760971418,0.22546728630424157,0.33392671073156555,0.15232073913147007,0.2078836924647762,0.12133236244199955,0.18461456034726148,0.3887987286876227,0.07677588829183728,0.2571440134470991,0.18411849900874086,1,1.0,Bergen , NJ
1.4630872212914265,2.7787527694587575,0.5888570514384729,-0.03355556591780424,1.2065542177334212,0.14096589381380498,1.1851215821495886,0.7350618054483413,1.5005354393820893,1.1157419579296484,1.2868841416405683,1.1629667657522405,0.15821955239445634,1.9760938794451823,1.1851215821495886,1.3069960868366508,1.2305315457195887,0.8788882690679387,1.12707187013711,1.151311440797994,1.5584199429201078,0.8503292268877937,0.6661602717231361,0.947412238395206,1,1.0,Queens , NY
1.4329219831710829,2.7879070458788124,0.6161498840705074,-0.03929221001616465,1.1839089639914941,-0.22296580099310476,1.1629506174744466,0.7250417982672567,1.5698611724442424,1.0918405584102662,1.3134232801624426,1.14303669491796,-0.10882015946817944,1.942910151082797,1.1629506174744466,1.2860222852671237,1.1838554612455223,0.8579650858907574,1.0709920773103108,1.0939190412842437,1.6612273316954584,0.7712636059452189,0.6392049244692263,0.9168087858439988,1,1.0,Queens , NY
0.4086878924244581,0.39688977901088907,-0.17719547928906507,-0.029878687307138094,0.23376230471425202,0.6482646199082854,0.22153877712518616,-0.04312389012952261,0.345458783203262,-0.16594101035721526,0.005673284087348167,0.2091327617428548,0.5253991562055804,-0.09733443013276086,0.22153877712518616,0.32419216446869575,0.15428369768925132,0.2091079212676964,0.12347920791902921,0.18368360866809413,0.37827691304509115,0.06499004151798012,0.25670997771774257,0.18559694059069484,1,1.0,Bergen , NJ
-0.056565843583486194,-0.2255152277517714,-0.1426582528102559,-0.03280426109048963,-0.0741933615607526,-0.7192362939116183,-0.08017691987226083,-0.10637216103826026,-0.02031363477999855,-0.16191800251731925,-0.09771826207973058,-0.08622439942107633,-0.5427596912449627,-0.14112209318527544,-0.08017691987226083,-0.05387505570385133,-0.1286567767044944,-0.08967147771511999,-0.1178157512821437,-0.09769525051537502,-0.009284338078001367,-0.04354689286308623,-0.03373194442465836,-0.09743960475764837,1,1.0,Hampden , MA
0.40760313147833394,0.41285677492767714,-0.1790486963196353,-0.03007156155937928,0.23685331206182758,0.14096589381380498,0.22546728630424157,-0.03276202571636795,0.36201350815153277,-0.16158669598932782,0.020461138947443717,0.21395725966442844,0.15821955239445634,-0.09033117760971418,0.22546728630424157,0.33392671073156555,0.15232073913147007,0.2078836924647762,0.12133236244199955,0.18461456034726148,0.3887987286876227,0.07677588829183728,0.2571440134470991,0.18411849900874086,1,1.0,Bergen , NJ
-0.04568550426611204,0.1889151153817265,-0.07644786253624612,-0.024490790863942066,0.038490862896786326,-0.9177444910790238,0.04221024516007362,0.15677829706737387,-0.01751387224101113,0.03137569181368337,0.003747653571342402,0.046169612383266175,-0.7430394751419395,0.09730547149610129,0.04221024516007362,0.0038789715649329864,0.15511167546954768,-0.050818112297766685,0.06734705300742438,0.09453984200837798,-0.025656745715171302,0.027201670299300613,0.0037535705463394306,-0.01831271962289518,1,1.0,Hudson , NJ
0.9341318338610906,0.7615569910649157,0.2252895648956915,-0.03553286017170155,0.7619044768542999,-1.3699020512936693,0.7199393110019368,0.3859974736501483,0.9380812082836395,0.5859354901673459,0.978832634221082,0.6794206239222665,-1.8668315958971984,1.0665377906227596,0.7199393110019368,0.6720870370619204,0.9980558518788499,0.21790010994321407,0.4169372760035423,0.8231702615644161,1.114844476544,0.5964446764689036,0.6018884145609867,0.272729889496731,1,1.0,New York , NY
1.9769646653553241,1.3643867838069625,0.25056070622164944,-0.036938796822969744,1.4466513640885685,0.14096589381380498,1.3831611010908116,0.4981500606480276,1.5148684172832927,0.8122178487854955,1.281057874951115,1.3180904555905706,0.15821955239445634,4.000524185338189,1.3831611010908116,1.2568465631583619,1.5522311485083875,1.206305877547638,1.6029175520164944,1.3509684298578715,1.6237187932950494,1.0404027921316354,0.8275092130872739,1.3157603387318566,1,1.0,Kings , NY
-0.2863750216514323,-0.264070173644395,-0.26278041124630924,-0.036771125381829195,-0.27904001509148835,0.6482646199082854,-0.27709017444814,-0.24625264764006638,-0.24754898553839563,-0.29145885496197016,-0.26463092770428154,-0.27515873005587227,0.5253991562055804,-0.32541560547846254,-0.27709017444814,-0.2531582747961835,-0.2899496392425636,-0.29833889231156124,-0.3141735693031494,-0.277044891689769,-0.24734908881635614,-0.2648462555538007,-0.25569320718860533,-0.30277294945756444,1,1.0,Ulster , NY
0.9363843493171047,0.7536491899898187,0.21501263408980195,-0.03403581108491406,0.7659047634347659,-1.3699020512936693,0.7232038952496807,0.39039634890116814,0.9192535578332875,0.5944548008871257,0.9611069584455417,0.6814231401610182,-1.8668315958971984,1.0801431192513375,0.7232038952496807,0.6790969153716613,1.0089172457945352,0.21846452711858638,0.4367301440600597,0.8347004324305675,1.0764340682313738,0.6110162688438543,0.6058869207048819,0.2785860167765175,1,1.0,New York , NY
1.9769646653553241,1.3643867838069625,0.25056070622164944,-0.036938796822969744,1.4466513640885685,0.14096589381380498,1.3831611010908116,0.4981500606480276,1.5148684172832927,0.8122178487854955,1.281057874951115,1.3180904555905706,0.15821955239445634,4.000524185338189,1.3831611010908116,1.2568465631583619,1.5522311485083875,1.206305877547638,1.6029175520164944,1.3509684298578715,1.6237187932950494,1.0404027921316354,0.8275092130872739,1.3157603387318566,1,1.0,Kings , NY
1.963117598364175,1.3601578512601016,0.2411261467932918,-0.03760841787968083,1.4364704179235817,-0.22296580099310476,1.3717388402518138,0.490725983041977,1.5352464738708258,0.7954632043699287,1.3187311078668176,1.3086428300954542,-0.10882015946817944,3.944503117949093,1.3717388402518138,1.237380262300607,1.5453398615336176,1.1922789183089844,1.5509534190554155,1.331835058330233,1.6674710464723452,1.0019447705280777,0.8221615472094275,1.291289680890977,1,1.0,Kings , NY
-0.05066862486236967,0.16942064470329654,-0.08099666797491856,-0.02712590463512497,0.03243893882213816,-0.7192362939116183,0.03534257815038341,0.14785098423537155,-0.02704510686298335,0.02456024323785957,-0.012151141971064169,0.03841685398407658,-0.5427596912449627,0.09066872582362424,0.03534257815038341,-0.0027316982229866416,0.1425361814862263,-0.05124738733255688,0.04608804657635017,0.08852465974989064,-0.032698268491327016,0.03489595322155167,-5.2884389875833004e-05,-0.024474333857237487,1,1.0,Hudson , NJ
-0.11045204493626137,-0.14618489405647794,-0.13221284772885994,-0.02978550426749444,-0.05238963152020421,0.6482646199082854,-0.056594856716165695,0.0190925651152959,-0.0644083895203735,0.016419568550070037,-0.10142139768743398,-0.06092445263930539,0.5253991562055804,-0.020813743088156155,-0.056594856716165695,-0.048931011702835425,-0.07446144457959047,-0.04406100526866177,-0.04318930801720042,-0.05870586264836919,-0.06604433037381154,-0.04073436124659759,-0.04277275502618881,-0.043832408137909736,1,1.0,Passaic , NJ
1.9869928594898054,1.3544250739650727,0.24769664353804086,-0.03389530095751397,1.4565694187912892,0.14096589381380498,1.3926191073402818,0.5062172669281094,1.491561146770561,0.842177424816721,1.2413108860950985,1.3271381372000144,0.15821955239445634,4.057897365838169,1.3926191073402818,1.2714665283945674,1.5588945090155477,1.2154001486550452,1.6435191125747577,1.3706727165036732,1.5743356343837833,1.0941221460065684,0.8324362868203012,1.3335275752869176,1,1.0,Kings , NY
1.9769646653553241,1.3643867838069625,0.25056070622164944,-0.036938796822969744,1.4466513640885685,0.14096589381380498,1.3831611010908116,0.4981500606480276,1.5148684172832927,0.8122178487854955,1.281057874951115,1.3180904555905706,0.15821955239445634,4.000524185338189,1.3831611010908116,1.2568465631583619,1.5522311485083875,1.206305877547638,1.6029175520164944,1.3509684298578715,1.6237187932950494,1.0404027921316354,0.8275092130872739,1.3157603387318566,1,1.0,Kings , NY
0.0312577118089671,-0.04609342850225077,-0.24576450942016423,-0.031190467744748707,-0.060506744195336894,-0.22296580099310476,-0.0615698216677856,-0.181435579844432,-0.010198363671398845,-0.2614992789307447,-0.18397663416850163,-0.06262910857159473,-0.10882015946817944,-0.3037718901137426,-0.0615698216677856,0.010472891344944035,-0.10658047027030043,-0.04898574386222706,-0.12337660468849858,-0.07971913936239232,-0.011596825032403899,-0.14266854283276442,-0.004404764755901962,-0.06947025670138454,1,1.0,Morris , NJ
0.2504705989538366,-0.09204648312243795,-0.11418610024967663,-0.032221530589065496,0.15013436239030156,-0.48764339721631195,0.1374322164225615,-0.022665529930847566,0.1162395146887437,-0.08410829794333094,-0.008053005231872412,0.12444114793872073,-0.3424799073479857,1.267804532333543,0.1374322164225615,0.15251854174567314,0.12955600173388362,0.15600898432545365,0.15981849477411667,0.1371128795022338,0.1072534419891143,0.1095150956085348,-0.03380300337149992,0.15709731329256058,1,1.0,Essex , NJ
-0.35733334974789566,-0.2722000189104966,-0.2572207601545985,-0.03758911164901693,-0.3229090115242213,0.14096589381380498,-0.3216632735154401,-0.2526246166871434,-0.31382207428384623,-0.2909855599219824,-0.31306794145304195,-0.320427903017374,0.15821955239445634,-0.3688219032945736,-0.3216632735154401,-0.3131791364685957,-0.3226849967079324,-0.3304073273179251,-0.34201972600276825,-0.31824979025180977,-0.316619635535484,-0.3083869235785843,-0.30609896715626717,-0.33368765286813035,1,1.0,Windham , CT
-0.3008568140668758,-0.23931729280626426,-0.2568838116035857,-0.03282885437448099,-0.2867560150200702,-0.22296580099310476,-0.29162015436976363,-0.25988010716504983,-0.28579735441778825,-0.30684094376157245,-0.28588692609249905,-0.2966438274666134,-0.10882015946817944,-0.3614769078973471,-0.29162015436976363,-0.2894108752463205,-0.31307719836410014,-0.3244650479011534,-0.34083634288616166,-0.27613837106295547,-0.2909221242546859,-0.1411819189783347,-0.27258603141612775,-0.32905347340656704,1,1.0,Hampshire , MA
0.01882387324870615,-0.015188914281514294,-0.23902553839990878,-0.034832272807938505,-0.06258819412338427,-0.48764339721631195,-0.06275456646749374,-0.1675193368129054,0.057360207444102924,-0.25558309093089765,-0.14393339446386894,-0.06288221991182802,-0.3424799073479857,-0.29416346727448484,-0.06275456646749374,0.0042753884187693835,-0.12429128711568467,-0.08794245326943725,-0.14409104543759454,-0.09564304211765252,0.07127114497861087,-0.10544937444123142,-0.015517807888298341,-0.10341677403829662,1,1.0,Morris , NJ
0.01882387324870615,-0.015188914281514294,-0.23902553839990878,-0.034832272807938505,-0.06258819412338427,-0.48764339721631195,-0.06275456646749374,-0.1675193368129054,0.057360207444102924,-0.25558309093089765,-0.14393339446386894,-0.06288221991182802,-0.3424799073479857,-0.29416346727448484,-0.06275456646749374,0.0042753884187693835,-0.12429128711568467,-0.08794245326943725,-0.14409104543759454,-0.09564304211765252,0.07127114497861087,-0.10544937444123142,-0.015517807888298341,-0.10341677403829662,1,1.0,Morris , NJ
0.2477166153449267,-0.08957876472695459,-0.11283830604562554,-0.032664825679927866,0.15060865111088528,-0.48764339721631195,0.13847385615935484,-0.016624491172349744,0.1272157880405159,-0.08249909480737254,0.01172173891326371,0.12613181981906346,-0.3424799073479857,1.2672844888293562,0.13847385615935484,0.1595451700633225,0.12542774173381047,0.1516287890630574,0.15897022900026592,0.13589261272940256,0.11502917937329281,0.1135999629562921,-0.033527409888479284,0.15368796360162187,1,1.0,Essex , NJ
-0.025378966382418024,-0.1468257943350595,-0.19185274125812066,-0.030981270567951268,-0.0262617434585626,0.14096589381380498,-0.030513958999942845,-0.03534078438020217,-0.019142551309389834,-0.15486590642150158,-0.1395143193053429,-0.034876359078391865,0.15821955239445634,0.23689505361034977,-0.030513958999942845,-0.0005290721830083533,-0.04787777595940114,-0.02515302989368994,-0.02849650702074863,-0.03721682333587656,-0.018933189895245936,-0.0753485896409542,-0.05091764674389261,-0.026079581344856134,1,1.0,Union , NJ
0.030374005693374614,-0.053007077176713366,-0.2462699322466834,-0.03158819072948144,-0.06194858190591138,-0.22296580099310476,-0.06306623278239953,-0.18365062738921456,-0.020482222631808544,-0.26306115256270435,-0.19022258956016136,-0.06418693195844488,-0.10882015946817944,-0.3045296677912717,-0.06306623278239953,0.003909679912765383,-0.10308249672657649,-0.04496725256432996,-0.1181299237909773,-0.08006760331964971,-0.02001427754642912,-0.15193650415947937,-0.004753337697840948,-0.0651127446703623,1,1.0,Morris , NJ
-0.02539065561675126,-0.0910422378040306,-0.19437985539071645,-0.03231142126394085,-0.07261194745526348,1.552579740337577,-0.07738637114542217,-0.14167243248132738,-0.027057148852398353,-0.19036303442058386,-0.15089528940635133,-0.082325645738367,1.9496109528063048,-0.11327747813253966,-0.07738637114542217,-0.04187925837332319,-0.1040337408618046,-0.09060157362383207,-0.1137943431690735,-0.08979244800133841,-0.02868610362543862,-0.09458764519850625,-0.05788334404644194,-0.09700731189742792,1,1.0,Richmond , NY
0.2477166153449267,-0.08957876472695459,-0.11283830604562554,-0.032664825679927866,0.15060865111088528,-0.48764339721631195,0.13847385615935484,-0.016624491172349744,0.1272157880405159,-0.08249909480737254,0.01172173891326371,0.12613181981906346,-0.3424799073479857,1.2672844888293562,0.13847385615935484,0.1595451700633225,0.12542774173381047,0.1516287890630574,0.15897022900026592,0.13589261272940256,0.11502917937329281,0.1135999629562921,-0.033527409888479284,0.15368796360162187,1,1.0,Essex , NJ
-0.025378966382418024,-0.1468257943350595,-0.19185274125812066,-0.030981270567951268,-0.0262617434585626,0.14096589381380498,-0.030513958999942845,-0.03534078438020217,-0.019142551309389834,-0.15486590642150158,-0.1395143193053429,-0.034876359078391865,0.15821955239445634,0.23689505361034977,-0.030513958999942845,-0.0005290721830083533,-0.04787777595940114,-0.02515302989368994,-0.02849650702074863,-0.03721682333587656,-0.018933189895245936,-0.0753485896409542,-0.05091764674389261,-0.026079581344856134,1,1.0,Union , NJ
-0.025378966382418024,-0.1468257943350595,-0.19185274125812066,-0.030981270567951268,-0.0262617434585626,0.14096589381380498,-0.030513958999942845,-0.03534078438020217,-0.019142551309389834,-0.15486590642150158,-0.1395143193053429,-0.034876359078391865,0.15821955239445634,0.23689505361034977,-0.030513958999942845,-0.0005290721830083533,-0.04787777595940114,-0.02515302989368994,-0.02849650702074863,-0.03721682333587656,-0.018933189895245936,-0.0753485896409542,-0.05091764674389261,-0.026079581344856134,1,1.0,Union , NJ
-0.025378966382418024,-0.1468257943350595,-0.19185274125812066,-0.030981270567951268,-0.0262617434585626,0.14096589381380498,-0.030513958999942845,-0.03534078438020217,-0.019142551309389834,-0.15486590642150158,-0.1395143193053429,-0.034876359078391865,0.15821955239445634,0.23689505361034977,-0.030513958999942845,-0.0005290721830083533,-0.04787777595940114,-0.02515302989368994,-0.02849650702074863,-0.03721682333587656,-0.018933189895245936,-0.0753485896409542,-0.05091764674389261,-0.026079581344856134,1,1.0,Union , NJ
-0.3347216948536879,-0.27129670276981865,-0.2646336282768795,-0.03670764350596601,-0.31225242152802035,-0.48764339721631195,-0.31333565966197485,-0.26392619824050884,-0.27328572741560364,-0.31043798606547945,-0.3057851080912253,-0.3144790873192945,-0.3424799073479857,-0.365201409946379,-0.31333565966197485,-0.29998850524058884,-0.32735283773336715,-0.33353944516435724,-0.343915233472731,-0.3187538414372153,-0.26061120149985467,-0.3039203555114464,-0.29519622009628027,-0.3364802647451545,1,1.0,Berkshire , MA
